runcat,eta,V,maxFlux,medFlux,avgFlux,coord_datapoints,newSource,RA,RA_err,Dec,Dec_err
1535,1.61796060055186,0.065996018326453,0.000733406763483019,0.000648734983725174,0.000645300664321285,25,N,283.89874909812,0.000555666438950895,-8.27582481199984,0.000555666438950895
1536,4.20083350019232,0.0780144078399496,0.00103879057034302,0.000900203319125571,0.000897738263692683,25,N,283.910265763967,0.000555617174939465,-8.29515711468575,0.000555617174939465
1537,0.270608012657668,0.0873398096954114,0.000253927495732934,0.000217168504782799,0.000218953416408181,24,N,283.9390627973,0.000568066117982705,-8.32119391203489,0.000568066117982705
1538,0.273857817588484,0.0632881600300872,0.000305916070264521,0.000270506389466021,0.000271595870220575,25,N,283.946950613575,0.000556152373103028,-8.3575123220359,0.000556152373103028
1539,0.272452674171269,0.0725997389938148,0.000286314461630527,0.000255111424048928,0.000251094301791257,25,N,283.947950948103,0.000556238291201771,-7.90303376590911,0.000556238291201771
1540,41.2297902992602,0.07663879808145,0.00273088558960392,0.00244148424678846,0.00237903731671319,25,N,283.948653285005,0.000555562926199131,-7.94502219950353,0.000555562926199131
1541,0.376064333191207,0.0894742651421633,0.000259296940769388,0.000203883916409043,0.000208835595684788,25,N,283.953614242087,0.000556446246187846,-7.72998142564859,0.000556446246187846
1542,0.83754360594007,0.0314502726884144,0.00100088842159801,0.000927896182776325,0.000930633803931455,25,N,283.954111531536,0.000555604602954436,-8.13788291836658,0.000555604602954436
1543,0.583361597571486,0.066958523038524,0.000423961980568429,0.000371931654268188,0.000374303675733921,25,N,283.962216914114,0.000555847477349103,-8.5856320751801,0.000555847477349103
1544,0.485167732471502,0.119485694720032,0.000235338184942039,0.00018002457130716,0.000185795017490026,22,N,283.965362364501,0.000593387967439393,-8.6640707837642,0.000593387967439393
1545,0.49441763646086,0.11311758551757,0.00022798412808608,0.000194322573398612,0.000197794713094106,24,N,283.985911436161,0.000568017367998119,-8.84905517651701,0.000568017367998119
1546,0.557463186044723,0.121727927447839,0.000256700319854732,0.00020803402214661,0.000210360990208237,22,N,283.989652870205,0.000593172233309795,-8.01547550841538,0.000593172233309795
