subject_id,workflow_id,task,reducer,data.stable,data.unsure,data.extended-blob,data.aggregation_version,data.transient-variable,data.artefact
70785648,19109,T0,question_reducer,4.0,,2.0,3.6.0,,3.0
70785649,19109,T0,question_reducer,7.0,1.0,,3.6.0,,
70785650,19109,T0,question_reducer,4.0,2.0,1.0,3.6.0,2.0,1.0
70785651,19109,T0,question_reducer,2.0,1.0,4.0,3.6.0,1.0,1.0
70785652,19109,T0,question_reducer,6.0,1.0,3.0,3.6.0,,
70785653,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70785654,19109,T0,question_reducer,7.0,1.0,2.0,3.6.0,,
70785655,19109,T0,question_reducer,5.0,3.0,1.0,3.6.0,,
70785656,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,2.0,
70785657,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,2.0,
70785658,19109,T0,question_reducer,7.0,,1.0,3.6.0,,1.0
70785659,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,,1.0
70785660,19109,T0,question_reducer,4.0,2.0,3.0,3.6.0,1.0,
70785661,19109,T0,question_reducer,8.0,,,3.6.0,1.0,
70785662,19109,T0,question_reducer,6.0,2.0,,3.6.0,2.0,
70785663,19109,T0,question_reducer,5.0,,2.0,3.6.0,2.0,
70785664,19109,T0,question_reducer,7.0,,,3.6.0,2.0,1.0
70785665,19109,T0,question_reducer,6.0,,2.0,3.6.0,2.0,
70785666,19109,T0,question_reducer,2.0,,4.0,3.6.0,,4.0
70785667,19109,T0,question_reducer,5.0,1.0,3.0,3.6.0,1.0,
70785668,19109,T0,question_reducer,6.0,1.0,3.0,3.6.0,,
70785669,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70785670,19109,T0,question_reducer,5.0,2.0,2.0,3.6.0,,
70785671,19109,T0,question_reducer,9.0,,1.0,3.6.0,,
70785672,19109,T0,question_reducer,4.0,1.0,,3.6.0,4.0,
70785673,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70785674,19109,T0,question_reducer,1.0,,5.0,3.6.0,1.0,2.0
70785675,19109,T0,question_reducer,7.0,,,3.6.0,2.0,1.0
70785676,19109,T0,question_reducer,6.0,,,3.6.0,2.0,1.0
70785677,19109,T0,question_reducer,3.0,1.0,4.0,3.6.0,,
70785678,19109,T0,question_reducer,7.0,1.0,,3.6.0,2.0,
70785679,19109,T0,question_reducer,3.0,2.0,4.0,3.6.0,,
70785680,19109,T0,question_reducer,6.0,2.0,1.0,3.6.0,1.0,
70785681,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,1.0,1.0
70785682,19109,T0,question_reducer,4.0,,3.0,3.6.0,2.0,
70785683,19109,T0,question_reducer,5.0,2.0,2.0,3.6.0,1.0,
70785684,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,
70785685,19109,T0,question_reducer,4.0,2.0,2.0,3.6.0,,
70785686,19109,T0,question_reducer,6.0,3.0,1.0,3.6.0,,
70785687,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,
70785688,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70785689,19109,T0,question_reducer,4.0,1.0,3.0,3.6.0,1.0,
70785690,19109,T0,question_reducer,7.0,,2.0,3.6.0,1.0,
70785691,19109,T0,question_reducer,,,8.0,3.6.0,1.0,
70785692,19109,T0,question_reducer,7.0,,2.0,3.6.0,1.0,
70785693,19109,T0,question_reducer,8.0,,,3.6.0,1.0,
70785694,19109,T0,question_reducer,5.0,,1.0,3.6.0,3.0,
70785695,19109,T0,question_reducer,7.0,,1.0,3.6.0,1.0,1.0
70785696,19109,T0,question_reducer,1.0,,5.0,3.6.0,1.0,1.0
70785697,19109,T0,question_reducer,6.0,1.0,3.0,3.6.0,,
70785698,19109,T0,question_reducer,1.0,,8.0,3.6.0,1.0,
70785699,19109,T0,question_reducer,6.0,2.0,,3.6.0,2.0,
70785700,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,,1.0
70785701,19109,T0,question_reducer,4.0,,3.0,3.6.0,2.0,
70785702,19109,T0,question_reducer,1.0,2.0,2.0,3.6.0,1.0,4.0
70785703,19109,T0,question_reducer,2.0,1.0,6.0,3.6.0,,1.0
70785704,19109,T0,question_reducer,1.0,,,3.6.0,,9.0
70785705,19109,T0,question_reducer,5.0,,2.0,3.6.0,1.0,
70785706,19109,T0,question_reducer,1.0,1.0,3.0,3.6.0,2.0,3.0
70785707,19109,T0,question_reducer,7.0,1.0,2.0,3.6.0,,
70785708,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,1.0,
70785709,19109,T0,question_reducer,5.0,2.0,,3.6.0,3.0,
70785710,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,2.0,
70785711,19109,T0,question_reducer,6.0,,1.0,3.6.0,2.0,1.0
70785712,19109,T0,question_reducer,,4.0,5.0,3.6.0,,1.0
70785713,19109,T0,question_reducer,4.0,2.0,4.0,3.6.0,,
70785714,19109,T0,question_reducer,4.0,1.0,3.0,3.6.0,1.0,1.0
70785715,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,1.0
70785716,19109,T0,question_reducer,2.0,,6.0,3.6.0,,1.0
70785717,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70785718,19109,T0,question_reducer,6.0,2.0,,3.6.0,1.0,1.0
70785719,19109,T0,question_reducer,6.0,2.0,1.0,3.6.0,1.0,
70785720,19109,T0,question_reducer,4.0,2.0,2.0,3.6.0,2.0,
70785721,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,1.0,
70785722,19109,T0,question_reducer,6.0,1.0,,3.6.0,3.0,
70785723,19109,T0,question_reducer,2.0,1.0,1.0,3.6.0,6.0,
70785724,19109,T0,question_reducer,5.0,2.0,2.0,3.6.0,1.0,
70785725,19109,T0,question_reducer,3.0,1.0,5.0,3.6.0,1.0,
70785726,19109,T0,question_reducer,4.0,1.0,3.0,3.6.0,,
70785727,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,2.0,
70785728,19109,T0,question_reducer,8.0,,1.0,3.6.0,,1.0
70785729,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,1.0,
70785730,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70785731,19109,T0,question_reducer,2.0,,7.0,3.6.0,,
70785732,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,2.0,
70785733,19109,T0,question_reducer,5.0,,2.0,3.6.0,2.0,1.0
70785734,19109,T0,question_reducer,4.0,2.0,1.0,3.6.0,2.0,
70785735,19109,T0,question_reducer,6.0,1.0,3.0,3.6.0,,
70785736,19109,T0,question_reducer,7.0,,2.0,3.6.0,,
70785737,19109,T0,question_reducer,4.0,1.0,4.0,3.6.0,1.0,
70785738,19109,T0,question_reducer,3.0,1.0,3.0,3.6.0,2.0,
70785739,19109,T0,question_reducer,7.0,3.0,,3.6.0,,
70785740,19109,T0,question_reducer,1.0,,9.0,3.6.0,,
70785741,19109,T0,question_reducer,2.0,,7.0,3.6.0,1.0,
70785742,19109,T0,question_reducer,3.0,,6.0,3.6.0,,1.0
70785743,19109,T0,question_reducer,6.0,,4.0,3.6.0,,
70785744,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,1.0
70785745,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,,
70785746,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,2.0,
70785747,19109,T0,question_reducer,9.0,,1.0,3.6.0,,
70785748,19109,T0,question_reducer,1.0,2.0,6.0,3.6.0,,1.0
70785749,19109,T0,question_reducer,1.0,1.0,7.0,3.6.0,,
70785750,19109,T0,question_reducer,7.0,,1.0,3.6.0,2.0,
70785751,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70785752,19109,T0,question_reducer,1.0,1.0,2.0,3.6.0,,6.0
70785753,19109,T0,question_reducer,3.0,1.0,4.0,3.6.0,1.0,1.0
70785754,19109,T0,question_reducer,4.0,,4.0,3.6.0,1.0,1.0
70785755,19109,T0,question_reducer,1.0,2.0,7.0,3.6.0,,
70785756,19109,T0,question_reducer,2.0,2.0,6.0,3.6.0,,
70785757,19109,T0,question_reducer,7.0,1.0,,3.6.0,1.0,
70785758,19109,T0,question_reducer,2.0,2.0,3.0,3.6.0,2.0,
70785759,19109,T0,question_reducer,5.0,2.0,3.0,3.6.0,,
70785760,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70785761,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,1.0,
70785762,19109,T0,question_reducer,5.0,2.0,1.0,3.6.0,,1.0
70785763,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70785764,19109,T0,question_reducer,5.0,,2.0,3.6.0,1.0,2.0
70785765,19109,T0,question_reducer,2.0,1.0,6.0,3.6.0,1.0,
70785766,19109,T0,question_reducer,4.0,,4.0,3.6.0,1.0,
70785767,19109,T0,question_reducer,9.0,,1.0,3.6.0,,
70785768,19109,T0,question_reducer,,1.0,8.0,3.6.0,,1.0
70785769,19109,T0,question_reducer,,,3.0,3.6.0,2.0,4.0
70785770,19109,T0,question_reducer,3.0,1.0,4.0,3.6.0,1.0,
70785771,19109,T0,question_reducer,3.0,2.0,4.0,3.6.0,1.0,
70785772,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,1.0,1.0
70785773,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,1.0,
70785774,19109,T0,question_reducer,3.0,,2.0,3.6.0,3.0,2.0
70785775,19109,T0,question_reducer,5.0,1.0,3.0,3.6.0,1.0,
70785776,19109,T0,question_reducer,8.0,1.0,,3.6.0,,1.0
70785777,19109,T0,question_reducer,6.0,,2.0,3.6.0,1.0,1.0
70785778,19109,T0,question_reducer,2.0,1.0,4.0,3.6.0,,3.0
70785779,19109,T0,question_reducer,8.0,1.0,,3.6.0,,1.0
70785780,19109,T0,question_reducer,3.0,1.0,3.0,3.6.0,3.0,
70785781,19109,T0,question_reducer,4.0,1.0,1.0,3.6.0,3.0,1.0
70785782,19109,T0,question_reducer,3.0,3.0,4.0,3.6.0,,
70785783,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70785784,19109,T0,question_reducer,8.0,,,3.6.0,2.0,
70785785,19109,T0,question_reducer,2.0,,,3.6.0,,8.0
70785786,19109,T0,question_reducer,,,6.0,3.6.0,1.0,2.0
70785787,19109,T0,question_reducer,4.0,1.0,4.0,3.6.0,,1.0
70785788,19109,T0,question_reducer,7.0,2.0,1.0,3.6.0,,
70785789,19109,T0,question_reducer,2.0,4.0,3.0,3.6.0,,1.0
70785790,19109,T0,question_reducer,7.0,1.0,,3.6.0,1.0,1.0
70785791,19109,T0,question_reducer,3.0,1.0,3.0,3.6.0,1.0,1.0
70785792,19109,T0,question_reducer,5.0,2.0,1.0,3.6.0,,2.0
70785793,19109,T0,question_reducer,3.0,1.0,4.0,3.6.0,,
70785794,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,2.0,1.0
70785795,19109,T0,question_reducer,5.0,2.0,3.0,3.6.0,,
70785796,19109,T0,question_reducer,7.0,,1.0,3.6.0,1.0,
70785797,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,1.0,
70785798,19109,T0,question_reducer,3.0,1.0,3.0,3.6.0,,3.0
70785799,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70785800,19109,T0,question_reducer,7.0,,1.0,3.6.0,2.0,
70785801,19109,T0,question_reducer,3.0,,2.0,3.6.0,3.0,
70785802,19109,T0,question_reducer,2.0,1.0,5.0,3.6.0,2.0,
70785803,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70785804,19109,T0,question_reducer,,,4.0,3.6.0,,4.0
70785805,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,
70785806,19109,T0,question_reducer,7.0,1.0,,3.6.0,1.0,
70785807,19109,T0,question_reducer,5.0,,4.0,3.6.0,1.0,
70785808,19109,T0,question_reducer,7.0,,3.0,3.6.0,,
70785809,19109,T0,question_reducer,3.0,1.0,5.0,3.6.0,1.0,
70785810,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70785811,19109,T0,question_reducer,1.0,1.0,6.0,3.6.0,1.0,1.0
70785812,19109,T0,question_reducer,6.0,1.0,,3.6.0,,1.0
70785813,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,,1.0
70785814,19109,T0,question_reducer,,1.0,6.0,3.6.0,2.0,1.0
70785815,19109,T0,question_reducer,3.0,1.0,4.0,3.6.0,1.0,1.0
70785816,19109,T0,question_reducer,5.0,1.0,,3.6.0,3.0,1.0
70785817,19109,T0,question_reducer,4.0,2.0,2.0,3.6.0,1.0,1.0
70785818,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,1.0,
70785819,19109,T0,question_reducer,3.0,,3.0,3.6.0,,3.0
70785820,19109,T0,question_reducer,2.0,1.0,2.0,3.6.0,,5.0
70785821,19109,T0,question_reducer,2.0,1.0,2.0,3.6.0,4.0,1.0
70785822,19109,T0,question_reducer,3.0,1.0,5.0,3.6.0,1.0,
70785823,19109,T0,question_reducer,7.0,,1.0,3.6.0,1.0,1.0
70785824,19109,T0,question_reducer,1.0,1.0,5.0,3.6.0,,1.0
70785825,19109,T0,question_reducer,7.0,,1.0,3.6.0,1.0,1.0
70785826,19109,T0,question_reducer,1.0,,6.0,3.6.0,1.0,1.0
70785827,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,1.0,
70785828,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,1.0,1.0
70785829,19109,T0,question_reducer,5.0,2.0,1.0,3.6.0,2.0,
70785830,19109,T0,question_reducer,1.0,1.0,6.0,3.6.0,1.0,
70785831,19109,T0,question_reducer,1.0,3.0,6.0,3.6.0,,
70785832,19109,T0,question_reducer,6.0,2.0,2.0,3.6.0,,
70785833,19109,T0,question_reducer,2.0,,2.0,3.6.0,4.0,1.0
70785834,19109,T0,question_reducer,4.0,1.0,,3.6.0,,3.0
70785835,19109,T0,question_reducer,9.0,,,3.6.0,,
70785836,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,1.0
70785837,19109,T0,question_reducer,3.0,2.0,2.0,3.6.0,2.0,1.0
70785838,19109,T0,question_reducer,7.0,,2.0,3.6.0,,
70785839,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,,1.0
70785840,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,1.0,1.0
70785841,19109,T0,question_reducer,4.0,1.0,3.0,3.6.0,1.0,1.0
70785842,19109,T0,question_reducer,7.0,1.0,,3.6.0,2.0,
70785843,19109,T0,question_reducer,1.0,2.0,6.0,3.6.0,,1.0
70785844,19109,T0,question_reducer,6.0,2.0,,3.6.0,1.0,
70785845,19109,T0,question_reducer,6.0,,2.0,3.6.0,,1.0
70785846,19109,T0,question_reducer,8.0,2.0,,3.6.0,,
70785847,19109,T0,question_reducer,3.0,1.0,5.0,3.6.0,1.0,
70785848,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,1.0,1.0
70785849,19109,T0,question_reducer,6.0,2.0,,3.6.0,,1.0
70785850,19109,T0,question_reducer,6.0,,1.0,3.6.0,2.0,1.0
70785851,19109,T0,question_reducer,1.0,2.0,5.0,3.6.0,,1.0
70785852,19109,T0,question_reducer,3.0,1.0,2.0,3.6.0,2.0,2.0
70785853,19109,T0,question_reducer,4.0,1.0,2.0,3.6.0,2.0,1.0
70785854,19109,T0,question_reducer,2.0,,7.0,3.6.0,,1.0
70785855,19109,T0,question_reducer,3.0,,2.0,3.6.0,1.0,3.0
70785856,19109,T0,question_reducer,6.0,,,3.6.0,,2.0
70785857,19109,T0,question_reducer,3.0,1.0,5.0,3.6.0,,1.0
70785858,19109,T0,question_reducer,2.0,2.0,1.0,3.6.0,,4.0
70785859,19109,T0,question_reducer,2.0,,7.0,3.6.0,1.0,
70785860,19109,T0,question_reducer,3.0,1.0,4.0,3.6.0,2.0,
70785861,19109,T0,question_reducer,1.0,2.0,7.0,3.6.0,,
70785862,19109,T0,question_reducer,6.0,,3.0,3.6.0,1.0,
70785863,19109,T0,question_reducer,4.0,1.0,2.0,3.6.0,3.0,
70785864,19109,T0,question_reducer,3.0,1.0,5.0,3.6.0,,1.0
70785865,19109,T0,question_reducer,4.0,1.0,2.0,3.6.0,3.0,
70785866,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,2.0,
70785867,19109,T0,question_reducer,6.0,2.0,,3.6.0,2.0,
70785868,19109,T0,question_reducer,8.0,,1.0,3.6.0,,1.0
70785869,19109,T0,question_reducer,1.0,1.0,5.0,3.6.0,1.0,2.0
70785870,19109,T0,question_reducer,7.0,1.0,,3.6.0,1.0,1.0
70785871,19109,T0,question_reducer,2.0,1.0,,3.6.0,,7.0
70785872,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,,1.0
70785873,19109,T0,question_reducer,3.0,2.0,4.0,3.6.0,,1.0
70785874,19109,T0,question_reducer,6.0,,2.0,3.6.0,2.0,
70785875,19109,T0,question_reducer,3.0,1.0,,3.6.0,2.0,1.0
70785876,19109,T0,question_reducer,7.0,,,3.6.0,1.0,1.0
70785877,19109,T0,question_reducer,2.0,3.0,4.0,3.6.0,1.0,
70785878,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70785879,19109,T0,question_reducer,6.0,,2.0,3.6.0,,2.0
70785880,19109,T0,question_reducer,,,1.0,3.6.0,2.0,6.0
70785881,19109,T0,question_reducer,2.0,1.0,2.0,3.6.0,4.0,
70785882,19109,T0,question_reducer,1.0,2.0,5.0,3.6.0,1.0,
70785883,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70785884,19109,T0,question_reducer,4.0,1.0,5.0,3.6.0,,
70785885,19109,T0,question_reducer,2.0,1.0,5.0,3.6.0,,2.0
70785886,19109,T0,question_reducer,5.0,,3.0,3.6.0,1.0,1.0
70785887,19109,T0,question_reducer,7.0,,1.0,3.6.0,2.0,
70785888,19109,T0,question_reducer,5.0,1.0,4.0,3.6.0,,
70785889,19109,T0,question_reducer,4.0,1.0,3.0,3.6.0,2.0,1.0
70785890,19109,T0,question_reducer,6.0,,2.0,3.6.0,1.0,
70785891,19109,T0,question_reducer,2.0,1.0,2.0,3.6.0,3.0,3.0
70785892,19109,T0,question_reducer,2.0,,6.0,3.6.0,1.0,1.0
70785893,19109,T0,question_reducer,2.0,,8.0,3.6.0,1.0,
70785894,19109,T0,question_reducer,4.0,1.0,3.0,3.6.0,2.0,1.0
70785895,19109,T0,question_reducer,7.0,,2.0,3.6.0,1.0,
70785896,19109,T0,question_reducer,2.0,1.0,3.0,3.6.0,,3.0
70785897,19109,T0,question_reducer,3.0,3.0,4.0,3.6.0,,1.0
70785898,19109,T0,question_reducer,2.0,1.0,,3.6.0,7.0,
70785899,19109,T0,question_reducer,7.0,,2.0,3.6.0,3.0,
70785900,19109,T0,question_reducer,1.0,1.0,3.0,3.6.0,1.0,4.0
70785901,19109,T0,question_reducer,11.0,,,3.6.0,,
70785902,19109,T0,question_reducer,1.0,2.0,3.0,3.6.0,1.0,1.0
70785903,19109,T0,question_reducer,3.0,1.0,2.0,3.6.0,3.0,1.0
70785904,19109,T0,question_reducer,6.0,,2.0,3.6.0,,2.0
70785905,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,2.0,1.0
70785906,19109,T0,question_reducer,5.0,1.0,4.0,3.6.0,1.0,
70785907,19109,T0,question_reducer,6.0,,,3.6.0,4.0,1.0
70785908,19109,T0,question_reducer,4.0,1.0,1.0,3.6.0,2.0,3.0
70785909,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70785910,19109,T0,question_reducer,2.0,,7.0,3.6.0,,
70785911,19109,T0,question_reducer,3.0,2.0,5.0,3.6.0,,
70785912,19109,T0,question_reducer,5.0,,3.0,3.6.0,,1.0
70785913,19109,T0,question_reducer,6.0,,4.0,3.6.0,,
70785914,19109,T0,question_reducer,3.0,,6.0,3.6.0,,
70785915,19109,T0,question_reducer,2.0,1.0,7.0,3.6.0,1.0,
70785916,19109,T0,question_reducer,4.0,1.0,3.0,3.6.0,2.0,
70785917,19109,T0,question_reducer,2.0,2.0,4.0,3.6.0,1.0,
70785918,19109,T0,question_reducer,1.0,1.0,8.0,3.6.0,,1.0
70785919,19109,T0,question_reducer,6.0,2.0,2.0,3.6.0,,
70785920,19109,T0,question_reducer,5.0,,1.0,3.6.0,5.0,
70785921,19109,T0,question_reducer,5.0,,2.0,3.6.0,3.0,
70785922,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70785923,19109,T0,question_reducer,6.0,1.0,3.0,3.6.0,,
70785924,19109,T0,question_reducer,4.0,1.0,4.0,3.6.0,2.0,
70785925,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,2.0,
70785926,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,2.0,
70785927,19109,T0,question_reducer,7.0,,2.0,3.6.0,1.0,1.0
70785928,19109,T0,question_reducer,2.0,,6.0,3.6.0,1.0,2.0
70785929,19109,T0,question_reducer,3.0,2.0,,3.6.0,2.0,4.0
70785930,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,2.0,
70785931,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,1.0
70785932,19109,T0,question_reducer,1.0,2.0,6.0,3.6.0,,1.0
70785933,19109,T0,question_reducer,3.0,1.0,2.0,3.6.0,4.0,1.0
70785934,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70785935,19109,T0,question_reducer,7.0,1.0,3.0,3.6.0,1.0,
70785936,19109,T0,question_reducer,5.0,,4.0,3.6.0,,
70785937,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,1.0
70785938,19109,T0,question_reducer,3.0,1.0,5.0,3.6.0,,2.0
70785939,19109,T0,question_reducer,2.0,3.0,4.0,3.6.0,,1.0
70785940,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,,
70785941,19109,T0,question_reducer,6.0,,1.0,3.6.0,2.0,
70785942,19109,T0,question_reducer,4.0,2.0,4.0,3.6.0,,1.0
70785943,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,1.0,
70785944,19109,T0,question_reducer,6.0,1.0,4.0,3.6.0,,1.0
70785945,19109,T0,question_reducer,6.0,1.0,,3.6.0,2.0,
70785946,19109,T0,question_reducer,6.0,,3.0,3.6.0,,1.0
70785947,19109,T0,question_reducer,4.0,1.0,3.0,3.6.0,2.0,1.0
70785948,19109,T0,question_reducer,1.0,1.0,6.0,3.6.0,2.0,
70785949,19109,T0,question_reducer,3.0,,8.0,3.6.0,,1.0
70785950,19109,T0,question_reducer,3.0,1.0,2.0,3.6.0,4.0,
70785951,19109,T0,question_reducer,1.0,1.0,2.0,3.6.0,7.0,
70785952,19109,T0,question_reducer,1.0,,1.0,3.6.0,6.0,
70785953,19109,T0,question_reducer,3.0,2.0,4.0,3.6.0,,
70785954,19109,T0,question_reducer,5.0,1.0,3.0,3.6.0,,1.0
70785955,19109,T0,question_reducer,2.0,3.0,4.0,3.6.0,,1.0
70785956,19109,T0,question_reducer,4.0,1.0,4.0,3.6.0,,1.0
70785957,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,1.0
70785958,19109,T0,question_reducer,7.0,,2.0,3.6.0,2.0,
70785959,19109,T0,question_reducer,9.0,1.0,,3.6.0,,
70785960,19109,T0,question_reducer,3.0,,5.0,3.6.0,2.0,
70785961,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70785962,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,1.0,
70785963,19109,T0,question_reducer,3.0,1.0,1.0,3.6.0,2.0,1.0
70785964,19109,T0,question_reducer,5.0,3.0,3.0,3.6.0,,
70785965,19109,T0,question_reducer,2.0,2.0,5.0,3.6.0,1.0,1.0
70785966,19109,T0,question_reducer,3.0,,7.0,3.6.0,1.0,
70785967,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,1.0,1.0
70785968,19109,T0,question_reducer,8.0,,2.0,3.6.0,,1.0
70785969,19109,T0,question_reducer,3.0,1.0,6.0,3.6.0,,
70785970,19109,T0,question_reducer,4.0,1.0,4.0,3.6.0,,2.0
70785971,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70785972,19109,T0,question_reducer,5.0,,3.0,3.6.0,2.0,
70785973,19109,T0,question_reducer,4.0,,2.0,3.6.0,5.0,
70785974,19109,T0,question_reducer,5.0,2.0,3.0,3.6.0,1.0,
70785975,19109,T0,question_reducer,8.0,2.0,,3.6.0,,1.0
70785976,19109,T0,question_reducer,4.0,2.0,2.0,3.6.0,3.0,
70785977,19109,T0,question_reducer,4.0,,3.0,3.6.0,2.0,
70785978,19109,T0,question_reducer,2.0,,5.0,3.6.0,2.0,
70785979,19109,T0,question_reducer,3.0,2.0,3.0,3.6.0,2.0,
70785980,19109,T0,question_reducer,7.0,,2.0,3.6.0,,1.0
70785981,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70785982,19109,T0,question_reducer,4.0,,3.0,3.6.0,4.0,1.0
70785983,19109,T0,question_reducer,8.0,1.0,,3.6.0,,
70785984,19109,T0,question_reducer,7.0,,1.0,3.6.0,2.0,1.0
70785985,19109,T0,question_reducer,2.0,2.0,,3.6.0,,6.0
70785986,19109,T0,question_reducer,4.0,,1.0,3.6.0,4.0,3.0
70785987,19109,T0,question_reducer,7.0,,1.0,3.6.0,1.0,1.0
70785988,19109,T0,question_reducer,1.0,,6.0,3.6.0,1.0,2.0
70785989,19109,T0,question_reducer,8.0,1.0,,3.6.0,,
70785990,19109,T0,question_reducer,7.0,2.0,,3.6.0,1.0,
70785991,19109,T0,question_reducer,4.0,1.0,1.0,3.6.0,1.0,3.0
70785992,19109,T0,question_reducer,7.0,2.0,1.0,3.6.0,,
70785993,19109,T0,question_reducer,2.0,3.0,3.0,3.6.0,1.0,1.0
70785994,19109,T0,question_reducer,1.0,3.0,5.0,3.6.0,1.0,
70785995,19109,T0,question_reducer,4.0,2.0,3.0,3.6.0,1.0,
70785996,19109,T0,question_reducer,3.0,,5.0,3.6.0,1.0,1.0
70785997,19109,T0,question_reducer,1.0,,8.0,3.6.0,,1.0
70785998,19109,T0,question_reducer,4.0,2.0,2.0,3.6.0,2.0,
70785999,19109,T0,question_reducer,2.0,,6.0,3.6.0,1.0,
70786000,19109,T0,question_reducer,2.0,1.0,2.0,3.6.0,1.0,2.0
70786001,19109,T0,question_reducer,,,10.0,3.6.0,,
70786002,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,2.0,
70786003,19109,T0,question_reducer,,1.0,7.0,3.6.0,2.0,
70786004,19109,T0,question_reducer,1.0,,6.0,3.6.0,,3.0
70786005,19109,T0,question_reducer,,1.0,8.0,3.6.0,,1.0
70786006,19109,T0,question_reducer,,2.0,6.0,3.6.0,2.0,
70786007,19109,T0,question_reducer,7.0,2.0,1.0,3.6.0,,
70786008,19109,T0,question_reducer,3.0,,3.0,3.6.0,2.0,2.0
70786009,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,1.0,
70786010,19109,T0,question_reducer,3.0,2.0,4.0,3.6.0,,1.0
70786011,19109,T0,question_reducer,6.0,1.0,3.0,3.6.0,,
70786012,19109,T0,question_reducer,7.0,,1.0,3.6.0,1.0,1.0
70786013,19109,T0,question_reducer,1.0,,9.0,3.6.0,,
70786014,19109,T0,question_reducer,5.0,,2.0,3.6.0,2.0,
70786015,19109,T0,question_reducer,6.0,,1.0,3.6.0,3.0,
70786016,19109,T0,question_reducer,7.0,1.0,,3.6.0,,2.0
70786017,19109,T0,question_reducer,7.0,1.0,,3.6.0,1.0,1.0
70786018,19109,T0,question_reducer,5.0,,5.0,3.6.0,,
